Region,Area,Distribution House,Territory,Point,Route/Section,Cluster Name,Cluster Type,Geo Classification,latitude,longitude,P_Sales,AP_Sales,VFM_Sales,LOWPLUS_SALES,LOW_Sales,TOTAL_Sales,Consumer_Footfall
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Giringgi Goli,Residential,Urban,23.8089695,90.41635895,0.919550121,0.092384467,0.475011429,0.970236779,0.261484254,2.718667049,23687
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur High School Road,Residential,Urban,23.80923557,90.41739273,0.533710812,0.123933122,0.295317403,0.830783674,0.409272358,2.193017369,21395
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Mashjid Road,N/A,Urban,23.81137848,90.4151535,0.56264474,0.788825336,0.353276202,0.872794236,0.073790787,2.651331302,2381
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Mashjid Road,Residential,Urban,23.8100853,90.41500759,0.869781494,0.264284594,0.450752204,0.326703603,0.671129602,2.582651497,642
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Mashjid Road Back Side,Residential,Urban,23.80917263,90.415802,0.072303512,0.334919677,0.663969423,0.705927647,0.244315981,2.021436241,24836
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Modda Para,N/A,Urban,23.80888748,90.4169693,0.221523774,0.555359052,0.234222663,0.897020933,0.086217028,1.99434345,19203
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Modda Para,Residential,Urban,23.80853796,90.41660118,0.422003676,0.77460441,0.993081876,0.469471316,0.077130952,2.736292231,19686
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Modda Para End,Residential,Urban,23.80927054,90.41674932,0.53561615,0.418009599,0.550374111,0.536314293,0.727717634,2.768031787,20256
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Modda Para South Side,Residential,Urban,23.80872186,90.41675695,0.639755952,0.383371335,0.76518716,0.784686537,0.491645779,3.064646762,2485
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Mohammadia Hotel,Residential,Urban,23.80814838,90.41612816,0.40849914,0.281701743,0.482502266,0.4697955,0.397845896,2.040344545,18745
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kala Chadpur Mohammadia Hotel Back Side,Residential,Urban,23.80798499,90.41606649,0.463449503,0.416521006,0.033029018,0.041173453,0.473039198,1.427212179,23319
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Akanda Bari,N/A,Urban,23.80913162,90.41477966,0.091093494,0.391027892,0.354177717,0.969735166,0.566249612,2.372283881,2112
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Akanda Bari,Residential,Urban,23.80906534,90.41475773,0.25760267,0.166345833,0.256172219,0.003017468,0.944276054,1.627414244,19027
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Akanda Bari South Side,Residential,Urban,23.80906105,90.41469421,0.086397065,0.276419233,0.601257663,0.745271169,0.610390222,2.319735352,5421
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Bow Bazar,Residential,Urban,23.80882187,90.41540833,0.436748506,0.443887789,0.876310715,0.021799847,0.213193294,1.991940151,9181
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Bridge,Residential,Urban,23.80702705,90.41616211,0.973388009,0.079009722,0.247493972,0.747091191,0.094822681,2.141805576,4741
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachandpur Paka Moshjid,Residential,Urban,23.81054497,90.41500855,0.534102456,0.963679472,0.007737435,0.083000304,0.893856916,2.482376583,14409
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,Kalachndpur Commissioner Bari,Residential,Urban,23.80983988,90.41631571,0.027635376,0.122074601,0.221551844,0.002122205,0.805751792,1.179135817,23726
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23A,West Kalachandpur,Residential,Urban,23.81102562,90.41439056,0.422045647,0.668994127,0.160000948,0.864336703,0.638483406,2.753860831,20358
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Baridhara Gate No # 12,Residential,Urban,23.80741119,90.41757965,0.827518214,0.360458839,0.940437379,0.051172274,0.171155485,2.350742192,12920
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Kala Chadpur High School Road,Residential,Urban,23.80919456,90.41835327,0.56125457,0.288492556,0.388086437,0.230719414,0.915485732,2.38403871,17299
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Kalachandpur Awami Legue office,Residential,Urban,23.80802479,90.41853409,0.481294216,0.311417643,0.610980326,0.991230362,0.228689819,2.623612366,15069
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Kalachandpur Awami Legue Office South,Residential,Urban,23.80818653,90.41864014,0.783623148,0.934009258,0.2403977,0.874795123,0.003734094,2.836559323,5283
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nadda Bazar,Residential,Urban,23.80935436,90.42055851,0.083088011,0.64856029,0.245329166,0.882013464,0.726186298,2.585177229,13620
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nadda Bazar End Side,Residential,Urban,23.80934381,90.42031288,0.423957738,0.156680067,0.301179008,0.038889394,0.108591588,1.029297794,13219
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nodda Sarkar Bari,Residential,Urban,23.81157221,90.41881561,0.754180468,0.807675248,0.724882802,0.627707148,0.420505396,3.334951061,19629
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nodda Sarkar Bari Back Side,Residential,Urban,23.81110509,90.41918776,0.636468547,0.205832678,0.173627915,0.599817772,0.912197481,2.527944394,1069
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nodda Sarkar Bari Moral Bazar Road,Residential,Urban,23.81072405,90.41951413,0.249216467,0.764316566,0.672960771,0.92941841,0.688863455,3.304775669,14988
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nodda Sarkar Bari South Side,Residential,Urban,23.81171544,90.41855367,0.642737389,0.821794454,0.055481881,0.514850622,0.144044627,2.178908973,3607
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,Nodda Sarkar Bari Wast Side,Residential,Urban,23.81107826,90.41934204,0.166548112,0.555310431,0.434826324,0.376221969,0.255079996,1.787986833,11885
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,South Kuril,Residential,Urban,23.81245804,90.41936578,0.324214317,0.694121376,0.938293157,0.288921121,0.117007754,2.362557724,3581
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,23B,South Kuril Main Road,Residential,Urban,23.81243579,90.41911316,0.069702619,0.549971566,0.604520644,0.585945786,0.268969611,2.079110225,13158
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"DOHS, Baridhara",Residential,Urban,23.80900955,90.41460419,0.582671829,0.595541052,0.644314963,0.344741995,0.503457707,2.670727547,24795
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,Navy Headquarter,Residential,Urban,23.80246925,90.40675736,0.700234764,0.655743753,0.883706056,0.448894904,0.717411611,3.405991089,11138
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,Onanna Shoping Mall,Residential,Urban,23.80913734,90.41350555,0.466561892,0.548435072,0.802831455,0.239580322,0.435182448,2.492591189,13657
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"R-108, Shahabuddin Medical, Gulshan-2",Residential,Urban,23.79009361,90.41889648,0.402705468,0.391900033,0.332494318,0.020845139,0.050709661,1.19865462,5905
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 50, Gulshan-2",Residential,Urban,23.7961998,90.41054535,0.403212724,0.217439543,0.847949029,0.782621149,0.184562057,2.435784502,6203
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 51, Gulshan-2",Residential,Urban,23.79705811,90.41191101,0.9425428,0.919633171,0.672613455,0.904982628,0.067693105,3.507465159,13144
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 52, Gulshan-2",Residential,Urban,23.79499435,90.41295052,0.340449698,0.995974417,0.181735433,0.280376568,0.386938226,2.185474342,19186
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 53, Gulshan-2",Residential,Urban,23.79559898,90.41210175,0.923134074,0.368217311,0.083010369,0.793168537,0.146631406,2.314161697,10178
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 56, Gulshan-2",Residential,Urban,23.79835129,90.41381073,0.880844764,0.96034106,0.589315636,0.219169709,0.647378048,3.297049218,2413
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 58, Gulshan-2",Residential,Urban,23.79520798,90.41392899,0.512589685,0.136922518,0.449663078,0.570418132,0.963092907,2.63268632,3188
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 59, Banani Jheelper Gulshan-2",Residential,Urban,23.79943848,90.41141129,0.66217316,0.235861483,0.765585116,0.641856288,0.375839904,2.681315951,7132
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 60, Gulshan-2",Residential,Urban,23.7963562,90.41056061,0.737701008,0.176968366,0.979564188,0.63964754,0.923300296,3.457181398,2743
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 62, Gulshan-2",Residential,Urban,23.78997803,90.4188385,0.355704254,0.989184544,0.641583257,0.568962692,0.508890458,3.064325205,10477
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 65, Gulshan-2",Residential,Urban,23.80254364,90.40730286,0.37699342,0.298748272,0.119961383,0.599505548,0.024042914,1.419251536,3633
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 70, Gulshan-2 (Lake Side)",Residential,Urban,23.80196381,90.41126251,0.854650058,0.008805549,0.079059174,0.428300417,0.575498354,1.946313552,16083
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 71, Gulshan-2",Residential,Urban,23.78887177,90.4212265,0.192119007,0.128472078,0.699638022,0.332688843,0.494564097,1.847482047,6210
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 73, Gulshan-2",Residential,Urban,23.80382729,90.41456604,0.217466065,0.208466015,0.858760863,0.554412574,0.945729358,2.784834875,11944
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 74, Gulshan-2",Residential,Urban,23.79568768,90.41423416,0.816728158,0.560273657,0.895806918,0.756843237,0.843664983,3.873316953,8841
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 75, Gulshan-2",Residential,Urban,23.79640675,90.41736603,0.168295383,0.117616607,0.481957018,0.644490398,0.647424556,2.059783962,21959
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 79, Gulshan Av,Gulshan-2",Transit Hub,Urban,23.80110614,90.41276805,0.88858997,0.613606377,0.162028889,0.047993263,0.321806308,2.034024807,23477
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 82, Gulshan-2",Residential,Urban,23.80149078,90.41461182,0.941008081,0.166759064,0.878453587,0.306533828,0.741565601,3.034320161,6495
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 83, Gulshan-2",Residential,Urban,23.79808998,90.4130071,0.749379798,0.217845286,0.606563635,0.030348297,0.505867311,2.110004326,2470
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 84, Gulshan-2",Residential,Urban,23.7996254,90.41356659,0.981869902,0.081414924,0.575913986,0.614511521,0.790743558,3.044453891,5698
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 86, Gulshan-2",Residential,Urban,23.79648972,90.41595459,0.853914721,0.577413899,0.521781501,0.373101463,0.034488307,2.360699891,20012
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road # 86, Lades Park East Said Gulshan-2",Residential,Urban,23.79822159,90.41589355,0.237153159,0.026819103,0.487430568,0.102548855,0.683132714,1.537084397,15159
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road #104, Gulshan-2 (Ezomi)",Residential,Urban,23.78919458,90.42054367,0.276882348,0.0522288,0.52704748,0.702933311,0.63228981,2.191381748,12711
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,"Road #104, Hotel Six Sijon Gulshan-2",Residential,Urban,23.79423714,90.41638947,0.068253671,0.914528067,0.485392367,0.54952571,0.64382482,2.661524634,15366
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,2D,United Hospital Lake Side,Residential,Urban,23.8053627,90.41549683,0.448861292,0.813659331,0.686749482,0.158327687,0.934965427,3.04256322,10550
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Fakruddin Resturant,Gulshan-1",Transit Hub,Urban,23.78074789,90.41745186,0.985596058,0.253160875,0.459827512,0.990203546,0.831827009,3.520615001,12799
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Gp Customer Point,Gulshan -2 (Old)",Commercial Hub,Urban,23.78846283,90.41728516,0.605551056,0.837500903,0.337545058,0.739158626,0.145318159,2.665073802,5852
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Indian Visa Office,Gulshan -1",N/A,Urban,23.7786541,90.41772461,0.728398769,0.003142233,0.346757821,0.783922381,0.8848047,2.747025905,19602
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Indian Visa Office,Gulshan -1",Residential,Urban,23.7756691,90.4173762,0.015902715,0.6529293,0.358931376,0.568996824,0.943456578,2.540216792,21540
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Jabbar Tower,Gulshan-1",Commercial Hub,Urban,23.77978134,90.41733856,0.168707745,0.704588875,0.04097327,0.632972876,0.239424815,1.786667581,19487
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Jabbar Tower,Gulshan-1",N/A,Urban,23.77957726,90.41757011,0.369394261,0.685832727,0.435249869,0.835041556,0.862313622,3.187832035,712
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Khusbu Restora,Gulshan-1",Transit Hub,Urban,23.78232193,90.41698456,0.524092441,0.204246175,0.338858099,0.701798719,0.297802463,2.066797897,13866
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Pink city,Gulshan-2",Commercial Hub,Urban,23.79218483,90.41635895,0.835165401,0.740939891,0.278220035,0.70544978,0.735446791,3.295221898,19015
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Pink city,Gulshan-2",N/A,Urban,23.79211044,90.41649628,0.596609982,0.785301154,0.530746663,0.819246823,0.298805798,3.030710421,2066
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Police Plaza,Gulshan-1",Transit Hub,Urban,23.77353096,90.41706848,0.622260884,0.256780783,0.991844899,0.386784449,0.304680692,2.562351707,22525
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 113, Gulshan-2",Residential,Urban,23.78947544,90.41804123,0.059769012,0.295352859,0.851576041,0.611009108,0.54085013,2.35855715,3383
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 117, Gulshan-2",Residential,Urban,23.78703785,90.41868591,0.671659357,0.784522279,0.416799537,0.396572168,0.953736284,3.223289625,12045
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 122, Gulshan-2",Residential,Urban,23.78574181,90.41802979,0.712546887,0.363759952,0.40623475,0.626813526,0.670267046,2.779622161,18977
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 124, Gulshan-2",Residential,Urban,23.78416634,90.41846466,0.794080324,0.016109959,0.644001877,0.930500046,0.401801348,2.786493554,4390
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 125, Gulshan-2",N/A,Urban,23.7852726,90.41921997,0.675433619,0.585756686,0.767910674,0.257781519,0.140830683,2.427713181,12349
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 125, Gulshan-2",Residential,Urban,23.78515053,90.41921997,0.875037304,0.689767004,0.027885202,0.714268402,0.907139872,3.214097783,18702
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 126, Gulshan-2",N/A,Urban,23.7831459,90.41847611,0.421693486,0.270267775,0.379599896,0.333804457,0.868112715,2.273478328,23024
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 126, Gulshan-2",Residential,Urban,23.78226825,90.41775622,0.043154904,0.905596477,0.547270051,0.537982957,0.379049676,2.413054065,11503
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 131, Gulshan-2",Residential,Urban,23.78173828,90.41708756,0.639243212,0.322014618,0.950091351,0.734150527,0.763530222,3.40902993,705
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 132, Gulshan-2",Residential,Urban,23.78131962,90.41747665,0.944327305,0.221776499,0.631674942,0.880930367,0.528669426,3.207378538,2256
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 135, Jabbar Tower,Gulshan-1",Residential,Urban,23.77956867,90.41706085,0.045286218,0.312874375,0.760435042,0.354130806,0.940787724,2.413514165,14228
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 137, Gulshan-2",Residential,Urban,23.77675056,90.41732407,0.961914364,0.197172539,0.30358017,0.010660879,0.452692465,1.926020417,21985
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Road # 138, Gulshan-2",Residential,Urban,23.77830887,90.41727829,0.518044287,0.395341238,0.052341995,0.590205814,0.921524871,2.477458205,8994
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,3D,"Shooting club,Gulshan-1",Transit Hub,Urban,23.77405167,90.41703033,0.757076763,0.835159226,0.615080574,0.670646008,0.658574719,3.53653729,1389
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,Alatunnesa School Road,Residential,Urban,23.77624798,90.42353821,0.828716462,0.352310542,0.035085687,0.706966806,0.001527303,1.924606801,24043
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,Alatunnesa School Road Side,Residential,Urban,23.77553452,90.42345174,0.996576867,0.326016116,0.575082184,0.4105363,0.680057421,2.988268888,20175
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,Badda Jagorani Club,Residential,Urban,23.77531662,90.42317505,0.460085666,0.155182063,0.645132344,0.340293306,0.051338555,1.652031935,11801
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,Dakhkhin Badda Titash Road,Residential,Urban,23.77195231,90.41996511,0.348922414,0.276727564,0.461013917,0.52561877,0.46696434,2.079247004,15046
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,"Daroga Bari Moor, South Badda",Residential,Urban,23.7731563,90.42064667,0.106641249,0.719113078,0.06262075,0.248182352,0.296680319,1.433237748,13585
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,"Daroga Bari Moor, South Badda End Side",Residential,Urban,23.7725935,90.42039681,0.944975347,0.684546249,0.022229422,0.046264339,0.828473113,2.526488471,18970
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,"Puraton Jheelpar, South Badda",Transit Hub,Urban,23.77307097,90.41999817,0.291377432,0.631533187,0.379315145,0.493501497,0.089548799,1.885276059,10849
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,Shamity Road Badda,Residential,Urban,23.77284431,90.42298508,0.975129148,0.454107621,0.837355036,0.712187556,0.996043643,3.974823005,14214
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,South Badda,Residential,Urban,23.774477,90.42122955,0.245903821,0.438587237,0.928633171,0.224614095,0.041100714,1.878839039,24117
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,South Badda Bazar,Residential,Urban,23.77402401,90.42095184,0.330902333,0.507054465,0.055498471,0.634116357,0.63790614,2.165477765,19944
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,South Badda Nanir Barir More,Residential,Urban,23.77474276,90.42316691,0.182516656,0.85651702,0.373303444,0.763499362,0.038466226,2.214302707,13475
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,South Badda Sheba Masjid,Residential,Urban,23.77274609,90.41991997,0.906267097,0.478428558,0.81688316,0.786993151,0.40068996,3.389261927,17846
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4A,South Badda Somitir Math,Residential,Urban,23.77318298,90.42224291,0.570192186,0.020380179,0.655017147,0.954723137,0.492785077,2.693097726,23212
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Al Modina Bakery,Residential,Urban,23.77602632,90.42150552,0.582965782,0.807495557,0.869812365,0.948537926,0.199968573,3.408780203,10300
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Alatunnesa Chairman Bari More,Residential,Urban,23.77781232,90.42431513,0.129249167,0.38798819,0.107732746,0.801870418,0.502125457,1.928965977,24429
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Alatunnesa School Road,Residential,Urban,23.77772713,90.42475128,0.763379464,0.589855651,0.656471037,0.183510439,0.883760613,3.076977203,23256
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Badda Balur Char,Residential,Urban,23.77705874,90.42135838,0.806779247,0.3812451,0.704955122,0.230621891,0.938159648,3.061761009,8813
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Badda Link Road South Side,Transit Hub,Urban,23.78081131,90.42265066,0.673879001,0.037554392,0.512859811,0.740693224,0.547051342,2.51203777,23152
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Boishaki Sarani,Residential,Urban,23.77990259,90.42329625,0.452920816,0.122215341,0.736745543,0.588603967,0.442073494,2.342559161,5125
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Godhara Ghat Madda Badda (Balur Chor),Residential,Urban,23.77534676,90.42101288,0.328759869,0.739799569,0.623770366,0.17738923,0.222013699,2.091732734,14255
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Middle Badda Bow Bazar,Residential,Urban,23.77786691,90.4227393,0.139844548,0.130432614,0.562324971,0.864743287,0.519649049,2.216994469,23373
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Middle Badda Jamidar Barir More,Residential,Urban,23.77807967,90.42355601,0.924862634,0.6991747,0.034666437,0.578131066,0.576114064,2.812948901,4488
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Middle Badda Kibria Road,Residential,Urban,23.77678299,90.42200979,0.918193652,0.945663758,0.692246348,0.272628944,0.546299299,3.375032,20074
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Middle Badda Mukti Jodda Chottor,Residential,Urban,23.77789955,90.42421265,0.178145889,0.633063845,0.441410805,0.182865194,0.676353033,2.111838765,22286
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,Middle Badda National Collage,ASU 30,Urban,23.78034051,90.42463303,0.373457032,0.199793598,0.427776719,0.324874752,0.552335263,1.878237364,4892
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,4B,South Badda Ice Cream Factory More,Residential,Urban,23.77669239,90.42190838,0.685382356,0.706571532,0.369314118,0.067178387,0.36112282,2.189569212,11124
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,5A,Badda Comilla Para,Residential,Urban,23.7813735,90.42358589,0.982760775,0.873827167,0.577482468,0.301018982,0.274761051,3.009850444,18270
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,5A,Badda Comilla Para North,Residential,Urban,23.78149462,90.42377472,0.477519889,0.989820061,0.636709469,0.786696529,0.696515969,3.587261916,23326
Dhaka,Dhaka Central,"Agrani Trading Corporation, Gulshan",Gulshan,Gulshan,5A,Badda Girza Road,Residential,Urban,23.78379822,90.42385864,0.832156527,0.977127108,0.879071512,0.749995446,0.059177673,3.497528266,14041
